Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaMid,target
0.161991639846521,0.16257090072245745,0.17056036709748418,0.1334445740974996,0.10364971445101277,0.08841021106714832,0.06413162384692155,0.11524096887095504,1
0.08644999069315878,0.06130894942594835,0.08138410852273928,0.05756307217657762,0.06713323470097979,0.07587400663995938,0.13617946508838652,0.43410717275225025,1
0.11647431090513598,0.11019514723857592,0.12411785751345322,0.14086344393216513,0.14751060603952898,0.17973161629163203,0.08292626354371165,0.09818075453579718,1
0.0923902198837556,0.12167045717933854,0.11424341266031109,0.11259008594631995,0.1519552151546254,0.1738771783989848,0.12483167995217989,0.10844175082448476,1
0.1070625588799707,0.11749263013704263,0.10524768035938385,0.10161912450855728,0.12644524976770014,0.19547577527941362,0.12756127342852364,0.11909570763940809,1
0.09457129799325371,0.11554584713615526,0.09848259294459304,0.11799766645894043,0.1253109815089463,0.19581412035415482,0.13493951864884365,0.11733797495511286,1
0.1081026021999237,0.10133700739100068,0.1121499178215541,0.10499244628967763,0.1395200209389482,0.1854773393042429,0.12272044595156813,0.12570022010308474,1
0.10382013049694061,0.11694136232831866,0.11029045430035618,0.13699232314879095,0.15372545911073948,0.16183587771126237,0.11783961449944433,0.09855477840414746,1
0.08702833685272429,0.08366567107051198,0.09573612269545523,0.10655134381518797,0.14068603263770907,0.1944235723974762,0.14096398661024587,0.15094493392068936,1
0.10357882210902908,0.09452430273708018,0.09936156547447555,0.09759214174713576,0.15083886824046214,0.1932579858343916,0.13028385271285256,0.13056246114457307,1
0.08423855273932235,0.10268017126614226,0.10096385489475325,0.10784749984012612,0.13629518314194367,0.18750630764628076,0.13954231423476512,0.1409261162366665,1
0.09444815051883942,0.09734087591332895,0.10096404512285641,0.11913149590388641,0.12199356069484013,0.1855997650896035,0.14743245040930425,0.133089656347341,1
0.10114818049776797,0.08693013719439044,0.14743719949921807,0.10030158494087923,0.13906830302321066,0.17428566061131176,0.12577030718146634,0.12505862705175544,1
0.08322419840246235,0.08834092557509152,0.0979031775156747,0.11028334279480785,0.1516760509976506,0.200445577403531,0.1289910889374767,0.13913563837330542,1
0.08686224752771664,0.0875384814245006,0.11277060386346373,0.11028160047898634,0.15218564717218422,0.1870732876234908,0.13279790676868333,0.13049022514097453,1
0.07872313360788685,0.08569779408950833,0.07982898872678182,0.09886532113450715,0.10639517366663437,0.15685773466638886,0.1328447694571992,0.2607870846510934,1
0.07888076653504135,0.07302341031094002,0.08428844903795868,0.09466266787288266,0.10390906945999946,0.13138933096974692,0.203966405122892,0.22987990069053885,1
0.0754035886831134,0.08650645923153877,0.08494697273542719,0.07533190228673635,0.07885456995667733,0.14331201931477242,0.1784605060690981,0.27718398172263653,1
0.083263698272391,0.08923824614996433,0.08386388919891699,0.0733044475948421,0.09407036949856697,0.1301811400173354,0.21089929253401016,0.23517891673397295,1
0.0791107344794704,0.08695419473724673,0.09032783522439397,0.11571202499285618,0.09718433810002977,0.15337266899349192,0.18449270538593668,0.19284549808657434,1
0.07104106614004245,0.05850666843467119,0.0925533752633853,0.08188987774410675,0.08433601626191159,0.10512970972357683,0.172930348433435,0.3336129379988709,1
0.07091458878896466,0.05821679924275043,0.04654320612963451,0.07201951855109348,0.09370501176353027,0.11413410259178336,0.20121011972531466,0.34325665320692855,1
0.07811119702102906,0.09451040814067965,0.12958517350923032,0.107337097516892,0.1510418212597496,0.2011895692456781,0.11559770733594502,0.12262702597079626,1
0.08863106331429041,0.1222540218835177,0.07738260945319626,0.08957336296042645,0.136348992089103,0.2047525878980472,0.1421127433907178,0.13894461901070124,1
0.11372299431002643,0.09537285058041942,0.10683909500802395,0.10163842867047673,0.16694929146002654,0.1773004584332683,0.12913479926552882,0.10904208227222978,1
0.07888076653504135,0.07302341031094002,0.08428844903795868,0.09466266787288266,0.10390906945999946,0.13138933096974692,0.203966405122892,0.22987990069053885,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.11372299431002643,0.09537285058041942,0.10683909500802395,0.10163842867047673,0.16694929146002654,0.1773004584332683,0.12913479926552882,0.10904208227222978,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.0791107344794704,0.08695419473724673,0.09032783522439397,0.11571202499285618,0.09718433810002977,0.15337266899349192,0.18449270538593668,0.19284549808657434,1
0.07872313360788685,0.08569779408950833,0.07982898872678182,0.09886532113450715,0.10639517366663437,0.15685773466638886,0.1328447694571992,0.2607870846510934,1
0.10357882210902908,0.09452430273708018,0.09936156547447555,0.09759214174713576,0.15083886824046214,0.1932579858343916,0.13028385271285256,0.13056246114457307,1
0.08423855273932235,0.10268017126614226,0.10096385489475325,0.10784749984012612,0.13629518314194367,0.18750630764628076,0.13954231423476512,0.1409261162366665,1
0.09444815051883942,0.09734087591332895,0.10096404512285641,0.11913149590388641,0.12199356069484013,0.1855997650896035,0.14743245040930425,0.133089656347341,1
0.10114818049776797,0.08693013719439044,0.14743719949921807,0.10030158494087923,0.13906830302321066,0.17428566061131176,0.12577030718146634,0.12505862705175544,1
0.08702833685272429,0.08366567107051198,0.09573612269545523,0.10655134381518797,0.14068603263770907,0.1944235723974762,0.14096398661024587,0.15094493392068936,1
0.08686224752771664,0.0875384814245006,0.11277060386346373,0.11028160047898634,0.15218564717218422,0.1870732876234908,0.13279790676868333,0.13049022514097453,1
0.08322419840246235,0.08834092557509152,0.0979031775156747,0.11028334279480785,0.1516760509976506,0.200445577403531,0.1289910889374767,0.13913563837330542,1
0.0754035886831134,0.08650645923153877,0.08494697273542719,0.07533190228673635,0.07885456995667733,0.14331201931477242,0.1784605060690981,0.27718398172263653,1
0.10382013049694061,0.11694136232831866,0.11029045430035618,0.13699232314879095,0.15372545911073948,0.16183587771126237,0.11783961449944433,0.09855477840414746,1
0.0923902198837556,0.12167045717933854,0.11424341266031109,0.11259008594631995,0.1519552151546254,0.1738771783989848,0.12483167995217989,0.10844175082448476,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.07104106614004245,0.05850666843467119,0.0925533752633853,0.08188987774410675,0.08433601626191159,0.10512970972357683,0.172930348433435,0.3336129379988709,1
0.083263698272391,0.08923824614996433,0.08386388919891699,0.0733044475948421,0.09407036949856697,0.1301811400173354,0.21089929253401016,0.23517891673397295,1
0.07091458878896466,0.05821679924275043,0.04654320612963451,0.07201951855109348,0.09370501176353027,0.11413410259178336,0.20121011972531466,0.34325665320692855,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.1081026021999237,0.10133700739100068,0.1121499178215541,0.10499244628967763,0.1395200209389482,0.1854773393042429,0.12272044595156813,0.12570022010308474,1
0.09457129799325371,0.11554584713615526,0.09848259294459304,0.11799766645894043,0.1253109815089463,0.19581412035415482,0.13493951864884365,0.11733797495511286,1
0.08863106331429041,0.1222540218835177,0.07738260945319626,0.08957336296042645,0.136348992089103,0.2047525878980472,0.1421127433907178,0.13894461901070124,1
0.040880167107644874,0.03792907903130952,0.04368390407179522,0.038703997396768615,0.0398620320542626,0.05543306411558862,0.09944643972153125,0.6440613165010992,1
0.1070625588799707,0.11749263013704263,0.10524768035938385,0.10161912450855728,0.12644524976770014,0.19547577527941362,0.12756127342852364,0.11909570763940809,1
0.07811119702102906,0.09451040814067965,0.12958517350923032,0.107337097516892,0.1510418212597496,0.2011895692456781,0.11559770733594502,0.12262702597079626,1
0.11803300114898885,0.11480165078135961,0.13026707704165102,0.13658653686812217,0.12391221806952629,0.14588127124652725,0.12015588781975949,0.11036235702406529,1
0.06621890458441884,0.06860818258291228,0.08735150134243082,0.06147649349000222,0.07508716137006584,0.1050551648054787,0.1925674931859506,0.34363509863874075,1
0.06880335851066402,0.08340166873806998,0.0711734954203411,0.09507110144859514,0.07931830899996077,0.1344760762566127,0.21848836569718005,0.24926762492857615,1
0.05184960343517965,0.06899668099015248,0.05539599443542509,0.04315202361211293,0.06362460340608388,0.11476544125217307,0.1892577169821025,0.4129579358867703,1
0.09269440356195424,0.108611844946113,0.1036200689028435,0.08188404944670194,0.0963028005443511,0.10527377026817342,0.10616304488893655,0.30545001744092637,1
0.09851408475134912,0.08424837923404685,0.09336992746769644,0.10297977338838811,0.09715702147938853,0.13773251652339885,0.19848924874368506,0.18750904841204705,1
0.0628908790813245,0.07113240748310135,0.07245485347059792,0.06793598348182187,0.08837684992615893,0.15036690380221818,0.28808492375405326,0.19875719900072397,1
0.044506626874645724,0.08205915006747666,0.09834993988635932,0.0925713502518014,0.07498385250253492,0.08533928534415572,0.09750895644723391,0.4246808386257925,1
0.06114741387517599,0.07937310455963392,0.06984160787997244,0.0834410353437444,0.08050868808180003,0.12068961523928465,0.2520969741791385,0.2529015608412501,1
0.06461690235854609,0.08118484037114918,0.10782651996732885,0.09708189689839972,0.1014613355222253,0.12107975515760633,0.12371496964962923,0.3030337800751152,1
0.09008048063674513,0.12073172961868087,0.0968354719309881,0.10852079061469005,0.13501949419613793,0.19664453574909943,0.13913594416267763,0.11303155309098088,1
0.08597838119017823,0.10556482928566975,0.09392347721728657,0.07829577211595917,0.11753501225884545,0.17590412524037805,0.13349256957888184,0.20930583311280104,1
0.04656997706971024,0.04878890085209243,0.05578002970977758,0.07201463687519065,0.08020364818312146,0.08625439387868397,0.19190704100905473,0.4184813724223689,1
0.10478523879667488,0.06938294779959596,0.03369035994467406,0.08545635968344953,0.07804672777444753,0.10867191794225012,0.19619129934147636,0.3237751487174315,1
0.0519155993755367,0.05791418963064813,0.08791736447208305,0.07524918773026956,0.0868766605673365,0.10606125970239717,0.18557938019271938,0.3484863583290094,1
0.08154699416281386,0.0960349024290055,0.06959009815289517,0.10093534408066983,0.0892481055550717,0.1335059141804059,0.18154632337764423,0.2475923180614939,1
0.09886845521738682,0.07810520175014937,0.08057236557601576,0.08256209746434946,0.08827743442840544,0.1469382652871303,0.18188321853097875,0.24279296174558407,1
0.0608183919970072,0.0744749203730831,0.05913272012196056,0.09321230222678747,0.06327887903078909,0.09445277226248365,0.19813573980578314,0.3564942741821057,1
0.10360517085600349,0.07825766057307226,0.07087765767211276,0.07251287239002947,0.06866609116226524,0.0886426678913041,0.11110850107842082,0.40632937837679195,1
0.10071943927784066,0.0818933007630064,0.1003183214375842,0.08781092644203775,0.12610979695173213,0.16163991453444754,0.1482502521223219,0.1932580484710294,1
0.060758367134797896,0.057031665971666444,0.0652065633575697,0.06936038655114339,0.10223197265993549,0.13868872375699168,0.19469221906111484,0.3120301015067806,1
0.0880159642641731,0.07625438797165476,0.0468392560753545,0.04693473471171486,0.07677047854781521,0.11700355827516658,0.13327615230602463,0.4149054678480964,1
0.07981588287811366,0.09781282675466026,0.09139636447803254,0.09410311276262752,0.11657118188984009,0.17278946599033296,0.17889365705642069,0.16861750818997226,1
0.09208054953020682,0.10897021268594075,0.11296219387004267,0.11764562685288436,0.09918363824452293,0.1525429833202755,0.13508504421820763,0.1815297512779193,1
0.06409022425022072,0.06243453953371151,0.0879030080893805,0.04950082286584806,0.059897729519911354,0.08357966794996585,0.1799389597594668,0.41265504803149516,1
0.08937908882537941,0.12089705860993591,0.12599163055563387,0.10815294646970645,0.12481745593661223,0.17029214556328773,0.12799838679168635,0.1324712872477579,1
0.09699682271464065,0.10276102515426026,0.10504937650322965,0.10371661465012304,0.13363776047640574,0.18605981125688406,0.14104989499610662,0.13072869424834996,1
0.11280353836489317,0.09817171946983944,0.11075739503589244,0.13922792891788124,0.12856571181417986,0.15189040826599434,0.11828528941699074,0.1402980087143287,1
0.06759722576005625,0.05774733636912855,0.07550502854810091,0.05872144075236111,0.056021198911113734,0.06641789468596085,0.19826065042676724,0.41972922454651135,1
0.08099328690377926,0.07637912756829106,0.0851270847277663,0.09444949716062288,0.07550543861012105,0.09170830427121848,0.09655709263341414,0.39928016812478695,1
0.03599437465690838,0.032190631845351377,0.03494548270774526,0.042252931352350524,0.03743284619905452,0.03945913433067372,0.11102199969345453,0.6667025992144618,1
0.1130475706181621,0.1150806090419962,0.12458403593500672,0.09949424589070427,0.15135712471962717,0.15824265288254746,0.1278921021186823,0.11030165879327374,1
0.06049363280316042,0.05118074214495641,0.09623306708919256,0.05972364659965921,0.0739159592184989,0.09537372665333156,0.15212192909892505,0.41095729639227596,1
0.11056965668495183,0.10272184561146086,0.12087679438215641,0.11421482021019634,0.14383270614170007,0.14736109964351693,0.12026053700089179,0.14016254032512576,1
0.09087872518841632,0.1133265264332449,0.10229573375207163,0.1296515387669761,0.1395255444023806,0.15739707270160005,0.1275904315135391,0.1393344272417712,1
0.06901859198949,0.08310651951648158,0.10361460536494514,0.0627070597021872,0.07015501958507481,0.08077327322932051,0.16099794499833064,0.36962698561417,1
0.05735699539289713,0.08017887390113249,0.09745964856595053,0.10176352978517084,0.07333666544211713,0.08480163093588909,0.09530162246099289,0.40980103351584996,1
0.1271085798746739,0.09300818966130905,0.10588583752008855,0.10724389829490853,0.13841416246168842,0.1724992171604381,0.1347820377408151,0.12105807728607827,1
0.10921759880193574,0.127501741530987,0.09156328129945056,0.10871323881556466,0.13355163795827898,0.15618648633499074,0.14409304311363572,0.12917297214515674,1
0.0544585521116546,0.06291943553730175,0.09843644217792426,0.06589411873319961,0.07567017240378272,0.096153585997249,0.20110869887522947,0.3453589941636586,1
0.07865327232215048,0.055697458734216485,0.05842562920541014,0.10308703517037308,0.10210429018992663,0.10753624573136536,0.19539653394335232,0.29909953470320566,1
0.11778225186587034,0.09075902625428411,0.10583845143325085,0.1130604441198769,0.108418860583486,0.1430113967348284,0.12984732043356917,0.1912822485748343,1
0.10969825254538357,0.09655596745958413,0.14067079248062497,0.11529246343208978,0.11232152987404187,0.1496061520708213,0.1254838623362912,0.15037097980116312,1
0.12221694241227896,0.10636244397106663,0.09036842636741252,0.13752347266444345,0.13274235343472043,0.15966892669316884,0.11528248230314524,0.13583495215376395,1
0.11126604198145316,0.12544933589758278,0.08943205562465573,0.10059019781259854,0.1433796555923785,0.14622969450499257,0.124084249206308,0.15956876938003067,1
0.1103684260535342,0.09148448415436586,0.10715736175912621,0.10853219993958652,0.14037346399382306,0.1586450546520383,0.14487769399919162,0.13856131544833433,1
0.08295480731940771,0.06769789584455653,0.07501817591622598,0.057215875732939986,0.08275319489372834,0.1189995015316103,0.1520247736233651,0.3633357751381661,1
0.11921657496044527,0.09264003654285864,0.11786716717954615,0.09010859017504345,0.1105060262734117,0.11313465488983071,0.14690289894376984,0.20962405103509427,1
0.09102171451421248,0.11634426607893637,0.11204454289710121,0.11667416160452138,0.1408805059599248,0.16513953438605525,0.12955878234816404,0.1283364922110845,1
0.1175496038972426,0.1290476175204171,0.11717421148621225,0.12075464520797723,0.13520996538671495,0.13679406709839245,0.12727328181985775,0.11619660758318566,1
0.07359390374587375,0.09475130739809674,0.09363035608293514,0.10456348494093314,0.1038631324372593,0.15994527196431207,0.1642118332094439,0.20544071022114602,1
0.10187760148613811,0.09369898399390365,0.1110171210186308,0.08622528414216092,0.13500954319761843,0.21510585598632898,0.1303629727486409,0.12670263742657825,1
0.08961689294418038,0.10159597348707944,0.09886881096918358,0.12027662075725566,0.13438518909464953,0.18990521789725298,0.14387304319862365,0.12147825165177481,1
0.12619015614063647,0.12935617274318403,0.11432195447298749,0.1180269636456906,0.13250099757926811,0.1348348732294759,0.1023039359803695,0.1424649462083878,1
0.05848950054183683,0.06634082528562538,0.0782856500883081,0.09577339884181515,0.07653341673551517,0.11025549089972891,0.23080228623882867,0.2835194313683418,1
0.1075559246517479,0.09805510237955437,0.08401083261901708,0.13346460922496944,0.14119113766697838,0.1826585247677239,0.12945602567462633,0.1236078430153825,1
0.10602221040197386,0.12052843549766447,0.09961503723725017,0.1368948210908498,0.1171335607217555,0.15736943628026312,0.1421028461327656,0.12033365263747751,1
0.06966901100721713,0.061973929889919475,0.07889416271526725,0.08254691951966542,0.0850370157345542,0.08865927742243464,0.11910768782734248,0.41411199588359937,1
0.11016044304665536,0.13648090454396633,0.13872643787708988,0.14396175184780938,0.12744896035287626,0.13344425409820423,0.10395384165036708,0.10582340658303128,1
0.09680595256075082,0.09030466971006457,0.08568420697143585,0.08900195127886477,0.11482715248248769,0.16685180143957135,0.15967420306847022,0.1968500624883548,1
0.03852430764693157,0.040083049558637965,0.0376351895807742,0.05443662846745061,0.04188495676301032,0.05615067432623784,0.10436651643639412,0.6269186772205635,1
0.11215607418330271,0.11279899414914651,0.13187185280742672,0.1173945556647102,0.11588278206614368,0.18030084061777568,0.12347179977848728,0.10612310073300729,1
0.09228315196066791,0.10891379646278906,0.09355468593758257,0.13649926844113833,0.11989304646965444,0.12160288510099843,0.09727149933372359,0.22998166629344566,1
0.07605236154618963,0.06297659404741578,0.06812179776428676,0.052874178037528224,0.07701149649293036,0.09857890169543462,0.21509844932573055,0.34928622109048413,1
0.07739229163039973,0.07971584919896056,0.09593532189924069,0.07249731661015571,0.08887730249818153,0.10077136310471282,0.1790421296563164,0.30576842540203253,1
0.11299574473024855,0.09129656184397761,0.13281659332465126,0.11550246825571264,0.13678707217957758,0.15027409983283047,0.11998505750121453,0.14034240233178732,1
0.09527391369803005,0.10787373224887961,0.12366923741830103,0.12207746384428168,0.132595329654664,0.1538686434196089,0.1452683993045839,0.11937328041165082,1
0.13476009431573033,0.08980131744347382,0.1342500784141001,0.13332600080397708,0.14020472023717057,0.1256004037087947,0.13575841123407437,0.10629897384267911,1
0.13680397237165987,0.11546526044618062,0.12192336133247676,0.12400707400863357,0.13099306752970424,0.13842102747538712,0.12500624543962083,0.10737999139633693,1
0.06925045244861101,0.06658534317657848,0.07532101802089917,0.09596466734220965,0.06964891086922123,0.10372315544576725,0.16390151623141533,0.3556049364652977,1
0.0979151817271997,0.08623682205578077,0.08363816812152028,0.11423987895846875,0.09270749426913868,0.10709723512724123,0.14259285373755698,0.27557236600309354,1
0.11564800822833085,0.10379486495973148,0.10733631506681747,0.10482579173435208,0.10365711456986575,0.12017823224655916,0.09607155014385615,0.2484881230504871,1
0.09514613759592112,0.10276177740445841,0.0983788141551613,0.11902949595614877,0.1283885866884957,0.2023684993943528,0.13466399989410371,0.11926268891135818,1
0.09926064307359768,0.10411528084448589,0.0953420736757533,0.11807324395064751,0.15273011721801205,0.18192573079352928,0.12093160625289637,0.12762130419107784,1
0.13183676541249106,0.11524322195224024,0.1210158840611464,0.13932439946288866,0.11652312410862557,0.13043863971237998,0.13085085324436954,0.11476711204585854,1
0.059829064704288025,0.07927385156748822,0.07396353044160398,0.08338306108709256,0.08446437717687305,0.1341711268968223,0.2179409031812949,0.266974084944537,1
0.04849117993046105,0.04926738722341986,0.05724855217235278,0.06449089356393801,0.11110814875094145,0.10273762651936623,0.16423594538308997,0.40242026645643064,1
0.11658146892881689,0.07553135456473686,0.11481448984459117,0.0940696735429572,0.13552391149276388,0.20684122450568088,0.1263167988362245,0.13032107828422868,1
0.06044415215472045,0.10619167750782112,0.10578830460891196,0.09108862412867519,0.14543762172163904,0.14538575615444135,0.1185010653340657,0.22716279838972503,1
